index_col,tweet_text,country,no_user_mentions,ukraine,russia,ukrainewar,istandwithukraine,standwithukraineflag,istandwithputin,istandwithrussia,russianukrainewar
7881, everything goes according plan ,Ukraine,1,0,0,0,0,0,0,0,0
7882,circulated video shows forces entering ,United Arab Emirates,0,1,1,0,0,0,0,0,0
7883,imagine many times car shot forces long engine still drives pe ,Ireland,1,0,1,0,0,0,0,0,0
7884,goodnight stay safe one including little patron little minesweeping hero ,United Kingdom,1,1,0,0,0,0,0,0,0
7885,thanks always one step ahead us amp time u n peace ,Germany,1,0,0,0,0,0,0,0,0
7886,understand people valiantly fighting tooth amp nail defeat russia forces putin ,Spain,1,0,1,0,0,0,0,0,0
7887,update yesterday attack rus hq designed liquidate high value target chief g ,New Zealand,1,1,0,0,0,0,0,0,0
7888,mytishchi barely minutes kremlin fuel oil tanks set fire longer humanly possibl ,Luxembourg,1,0,0,0,0,0,0,0,0
7889,glad see condemnation hope council join ,Georgia,1,0,0,0,0,0,0,0,0
7890,forget ,Colombia,1,1,0,1,0,0,0,0,0
7891,svitlana amp son artem fled zaporzzhia region weeks ago finding temporary shelter dnipro ,Australia,1,1,0,0,0,0,0,0,0
7892, pro russian account reporting head chechnya ramzan kadyrov expressed confidence popas ,India,0,0,1,0,0,0,0,0,0
7893,yesterday moment attack high ranked russian military officers gathered hqs ,New Zealand,1,1,0,0,0,0,0,0,0
7894,today control terrain map invasion axis ,Japan,2,1,1,0,0,0,0,0,0
7895,mytishchi barely minutes kremlin fuel oil tanks set fire longer humanly possibl ,Austria,1,0,0,0,0,0,0,0,0
7896,head office president andriy yermak reported women children elderly ,Ghana,1,1,0,0,0,0,0,0,0
7897,mytishchi barely minutes kremlin fuel oil tanks set fire longer humanly possibl ,Spain,1,0,0,0,0,0,0,0,0
7898,turkish drone maker taking big hit reputation due conflict new contracts may ,Sweden,1,1,0,0,0,0,0,0,0
7899,goodnight stay safe one including little patron little minesweeping hero ,United States,1,1,0,0,0,0,0,0,0
7900,good night peace friends ,Ukraine,0,1,0,0,0,0,0,0,0
7901,gen gerasymov suffered minor shrapnel wound right shin without breaking bone source former minister ,New Zealand,1,0,0,0,0,0,0,0,0
7902,april assessment highlight forces appear increasingly unlikely achieve major advances eastern ,Ukraine,1,0,0,0,0,0,0,0,0
7903, uefa president football bring us together war aleksander ceferin commented idea sha ,Ukraine,0,0,0,0,0,0,0,0,0
7904,angelina jolie arrives ,Kenya,0,1,0,0,0,0,0,0,0
7905,year old asya serpinska running animal shelter gostomel near kiev two decades despite continuous ,Ukraine,1,0,0,0,0,0,0,0,0
7906,promote ,United States,1,0,0,0,0,0,0,0,0
7907,lost sunday orlan drones ,Sweden,1,1,1,0,0,0,0,0,0
7908,utterly extraordinary ,United Kingdom,1,0,0,0,0,0,0,0,0
7909,promote ,United States,1,0,0,0,0,0,0,0,0
7910,committed working prevent ever beginning foreign minister sergei said itali ,Indonesia,1,0,1,0,0,0,0,0,0
7911,volunteers glory heroes ,United States,1,1,0,0,0,0,0,0,0
7912,chancellor booed heckled grassroots union rally explains germany sending ,Slovenia,2,0,0,0,0,0,0,0,0
7913,news evacuation civilians mariupol today sheltering held azovstal ,Ireland,1,1,0,0,0,0,0,0,0
7914,true free world volodymyr ,Mongolia,4,1,0,0,0,0,0,0,0
7915,ukraine absorbing russian offensive taking heavy casualties ceding ground regrouping ,Canada,1,1,0,0,0,0,0,0,0
7916,imagine many times car shot forces long engine still drives pe ,United States,1,0,1,0,0,0,0,0,0
7917,year old boy sees world raped soldier front mother find ,Japan,1,0,1,0,0,0,0,0,0
7918,mytishchi barely minutes kremlin fuel oil tanks set fire longer humanly possibl ,Jersey,1,0,0,0,0,0,0,0,0
7919,village gorenka elderly lady bakes easter cakes ruined house people lost everything ,United Kingdom,1,1,0,0,0,0,0,0,0
7920,courage ,United States,0,1,0,0,0,0,0,0,0
7921,year old boy sees world raped soldier front mother find ,Germany,1,0,1,0,0,0,0,0,0
7922,year old boy sees world raped soldier front mother find ,Argentina,1,0,1,0,0,0,0,0,0
7923,tomorrow delighted co hosting event raise funds ukraine called berliners ukraine ,Germany,1,2,0,0,0,0,0,0,0
7924,ukrainianization world de russification brings much joy day goes without kyiv street ,United Kingdom,1,1,0,0,0,0,0,0,0
7925,goodnight stay safe one including little patron little minesweeping hero ,United States,1,1,0,0,0,0,0,0,0
7926,mytishchi barely minutes kremlin fuel oil tanks set fire longer humanly possibl ,Australia,1,0,0,0,0,0,0,0,0
7927,mytishchi barely minutes kremlin fuel oil tanks set fire longer humanly possibl ,Estonia,1,0,0,0,0,0,0,0,0
7928,fall seven times stand eight japanese proverb ,Bangladesh,0,0,0,0,0,0,0,0,0
7929, special burning operation ,Germany,0,0,0,0,0,0,0,0,0
7930,jfc pure evil,United States,1,0,0,0,0,0,0,0,0
7931,year old boy sees world raped soldier front mother find ,Argentina,1,0,1,0,0,0,0,0,0
7932,horrible ,Sweden,0,0,0,0,0,0,0,0,0
7933,may departs new york city nd crossing six days later ship sunk ,Canada,1,0,0,0,0,0,0,0,0
7934,mt lb armored personnel carrier two cargo trucks previously captured russian army ,United States,1,1,0,0,0,0,0,0,0
7935,lyudmyla panchenko ukrainian artist spent weeks occupation alone bed ridden without f ,Poland,1,0,1,0,0,0,0,0,0
7936,head office president andriy yermak reported women children elderly ,Romania,1,1,0,0,0,0,0,0,0
7937,mytishchi barely minutes kremlin fuel oil tanks set fire longer humanly possibl ,United States,1,0,0,0,0,0,0,0,0
7938,goodnight stay safe one including little patron little minesweeping hero ,Canada,1,1,0,0,0,0,0,0,0
7939,among many banging drum since shortly war began brainer merely freeze rus ,Ireland,1,0,0,0,0,0,0,0,0
7940,anyone want see russian tank blown mean well truly blown nd mechanized br ,Ireland,1,1,0,0,0,0,0,0,0
7941,another russian b obr tank captured ukrainian th air assault brigade east ,United States,1,1,0,0,0,0,0,0,0
7942, says demonetize websites report attacking citizens ,Sweden,0,1,0,0,0,0,0,0,0
7943,hunted man world currently amp deserves title military intelligence act ,United Kingdom,0,0,0,0,0,0,0,0,0
7944,forces continue kill journalists russian authorities continue target dissenting media amp rights orgs ,United States,1,1,1,0,0,0,0,0,0
7945,ukrainian president volodymyr jewishness negate nazism says n fm sergei ado ,Estonia,1,0,1,0,0,0,0,0,0
7946,party whether similar groups elsewhere compromised pro agitprop organisatio ,United Kingdom,1,0,0,0,0,0,0,0,0
7947,mytishchi barely minutes kremlin fuel oil tanks set fire longer humanly possibl ,Italy,1,0,0,0,0,0,0,0,0
7948,mytishchi barely minutes kremlin fuel oil tanks set fire longer humanly possibl ,United States,1,0,0,0,0,0,0,0,0
7949,well whoever blew bridge chose well good remote location km border ,Ireland,1,1,0,0,0,0,0,0,0
7950,another unexplained explosion taken place inside military installation residents ,United States,1,0,1,0,0,0,0,0,0
7951,another horror story liberating occupied territories found dead woman alive child tied ,Ukraine,1,0,0,0,0,0,0,0,0
7952,today control terrain map invasion axis ,Portugal,2,1,1,0,0,0,0,0,0
7953,book flight published amazon decided transfer funds received first month ,Egypt,1,0,0,0,0,0,0,0,0
7954,update yesterday attack rus hq designed liquidate high value target chief g ,United States,1,1,0,0,0,0,0,0,0
7955,year old boy sees world raped soldier front mother find ,New Zealand,1,0,1,0,0,0,0,0,0
7956,another horror story liberating occupied territories found dead woman alive child tied ,Georgia,1,0,0,0,0,0,0,0,0
7957,yesterday moment attack high ranked russian military officers gathered hqs ,Ukraine,1,1,0,0,0,0,0,0,0
7958,russian combustion season continues unabated ,United States,0,0,0,0,0,0,0,0,0
7959,german chancellor specified conditions supply tanks happen ,Ukraine,1,1,0,0,0,0,0,0,0
7960,view states policy fair take reciprocal measures confiscate assets said spea ,Ireland,1,0,1,0,0,0,0,0,0
7961,view states policy fair take reciprocal measures confiscate assets said spea ,Ireland,1,0,1,0,0,0,0,0,0
7962,missiles launched cost usd billion could spent hospitals ,Belgium,1,1,1,0,0,0,0,0,0
7963,modified commercial drone dropped munition ukrainian nd mechanized brigade released footage ,Ukraine,1,0,0,0,0,0,0,0,0
7964,got russian military scared even tanks want go ,Ireland,1,1,0,0,0,0,0,0,0
7965,ukrainians missing consequence war aggression ,United States,1,1,1,0,0,0,0,0,0
7966,moscow invaded another country shouts threatened,Mexico,1,0,0,0,0,0,0,0,0
7967,russian combustion season continues unabated ,United States,1,0,0,0,0,0,0,0,0
7968,russia already paving way takeover moldova sunday times plan whatever wants ,United States,1,0,2,0,0,0,0,0,0
7969,azovstal evacuation hours still praying everyone hiding basements get safety ,United States,1,0,0,0,0,0,0,0,0
7970,ukrainian nd mechanized brigade dropped munition onto russian b variant tank dramatic resu ,United States,1,1,0,0,0,0,0,0,0
7971,year old boy sees world raped soldier front mother find ,Italy,1,0,1,0,0,0,0,0,0
7972,attention important course impacts whole world even fraction ,Kuwait,1,1,0,0,0,0,0,0,0
7973,mytishchi barely minutes kremlin fuel oil tanks set fire longer humanly possibl ,United Kingdom,1,0,0,0,0,0,0,0,0
7974,goodnight stay safe one including little patron little minesweeping hero ,Costa Rica,1,1,0,0,0,0,0,0,0
7975,missiles launched cost usd billion could spent hospitals ,Germany,1,1,1,0,0,0,0,0,0
7976,update yesterday attack rus hq designed liquidate high value target chief g ,Belgium,1,1,0,0,0,0,0,0,0
7977,tomorrow delighted co hosting event raise funds ukraine called berliners ukraine ,Germany,1,2,0,0,0,0,0,0,0
7978,mytishchi barely minutes kremlin fuel oil tanks set fire longer humanly possibl ,Canada,1,0,0,0,0,0,0,0,0
7979,evening report southern russia trying reach borders kherson region red line amp create favorable conditio ,Ireland,1,1,1,0,0,0,0,0,0
7980,evacuation civilians azovstal finally started light hope meanwhile another lie ,Sweden,0,0,0,0,0,0,0,0,0
7981,john jesus saith unto way truth life man cometh unto father ,Niger,0,0,0,0,0,0,0,0,0
7982,russians looters plunder farm vehicles find remotely disabled ,Denmark,1,1,0,0,0,0,0,0,0
7983,international committee red cross confirmed process evacuate civilians mariupol way ,Ireland,1,0,0,0,0,0,0,0,0
7984,world focuses urge amp un members forget tigray region cut ,Kuwait,1,1,0,0,0,0,0,0,0
7985,rafael nadal novak djokovic ban russian players read ,Ghana,0,0,0,0,0,0,0,0,0
7986,nice compilation glory ,Sweden,1,1,0,0,0,0,0,0,0
7987,natalia usmanova azovstal staff soldiers came us told us bunker ,Australia,1,0,0,0,0,0,0,0,0
7988,trump memorable post virtual entertainment back previous us president trump insulted ong ,Bangladesh,0,0,0,0,0,0,0,0,0
7989,another high ranking visit us much needed hope people mariupol back kyiv bringing ,Niger,1,0,0,0,0,0,0,0,0
7990,mytishchi barely minutes kremlin fuel oil tanks set fire longer humanly possibl ,Canada,1,0,0,0,0,0,0,0,0
7991,another horror story liberating occupied territories found dead woman alive child tied ,Ireland,1,0,0,0,0,0,0,0,0
7992,mom urgentl ,Ukraine,1,1,0,0,0,0,0,0,0
7993,ukrainian th mechanized brigade struck separatist russian base indirect fire damaging btr ,Sweden,1,1,0,0,0,0,0,0,0
7994,valery gerasimov seen saying hopes go heaven confirmed hit another remarkable inte ,Ireland,1,0,0,0,0,0,0,0,0
7995,mytishchi barely minutes kremlin fuel oil tanks set fire longer humanly possibl ,Ukraine,1,0,0,0,0,0,0,0,0
7996,days since russian invasion began today explore ukraine options respond faltering ,United States,1,2,0,0,0,0,0,0,0
7997,year old boy sees world raped soldier front mother find ,Georgia,1,0,1,0,0,0,0,0,0
7998,another example tired self absorbed exclusive white instead supporting w ,Germany,1,0,0,0,0,0,0,0,0
7999,activists demonstrates fuel food high prices due sanctions russia ,Egypt,1,1,2,0,0,0,0,0,0
8000, wide deep connections military estimates launched cruise ,Ukraine,1,1,1,0,0,0,0,0,0
8001,priest moscow orthodox church killed cessna plane crash kranoyarsk krai pilot survived ,United States,1,0,1,0,0,0,0,0,0
8002,one swing tomahawk separated head neck flew air landed eager arms th ,Ukraine,0,0,0,0,0,0,0,0,0
8003,real ,Denmark,1,1,0,0,0,0,0,0,0
8004,another pmu goes supplied ,Chile,1,1,0,0,0,0,0,0,0
8005,ukraine human rights watch found extensive evidence summary executions enforced disappearances torture sexual violen ,United States,1,1,0,0,0,0,0,0,0
8006,life like book ,Zambia,1,1,1,0,0,0,0,0,0
8007,real ,Lebanon,1,1,0,0,0,0,0,0,0
8008,snapshot eastern together iryna kyporenko amp centre spent second half ,Germany,3,1,0,0,0,0,0,0,0
8009,every day dozens russian tanks brutalized ukraine please support local farmers working rescue innocent ani ,Mexico,1,1,0,0,0,0,0,0,0
8010,reporting amp detailing russia behaviour assume russia trolls trying take account ,United States,1,1,2,0,0,0,0,0,0
8011,goodnight stay safe one including little patron little minesweeping hero ,United States,1,1,0,0,0,0,0,0,0
8012,missiles launched cost usd billion could spent hospitals ,Canada,1,1,1,0,0,0,0,0,0
8013,ukrainianization world de russification brings much joy day goes without kyiv street ,Portugal,1,1,0,0,0,0,0,0,0
8014,goodnight stay safe one including little patron little minesweeping hero ,Norway,1,1,0,0,0,0,0,0,0
8015,catastrophic explosion claimed russian tank eastern front ,Canada,1,1,0,0,0,0,0,0,0
8016,angelina jolie arrived humanitarian mission lviv ,Japan,1,1,0,0,0,0,0,0,0
8017,another horror story liberating occupied territories found dead woman alive child tied ,Saint Kitts and Nevis,1,0,0,0,0,0,0,0,0
8018,chief staff russian army general valery gerasimov wounded former minister internal affairs ,Poland,1,1,0,0,0,0,0,0,0
8019,government emphasise good attitude russian servicemen towards ,France,0,1,1,0,0,0,0,0,0
8020,update yesterday attack rus hq designed liquidate high value target chief g ,Japan,1,1,0,0,0,0,0,0,0
8021,chinese state media reporting fire russian defense ministry site hopefully invasion ammo going smo ,Ireland,1,0,0,0,0,0,0,0,0
8022,mytishchi barely minutes kremlin fuel oil tanks set fire longer humanly possibl ,United States,1,0,0,0,0,0,0,0,0
8023,mytishchi barely minutes kremlin fuel oil tanks set fire longer humanly possibl ,Canada,1,0,0,0,0,0,0,0,0
8024,russian invasion day russia halted gas supplies poland onet ,Tajikistan,1,0,2,0,0,0,0,0,0
8025,mytishchi barely minutes kremlin fuel oil tanks set fire longer humanly possibl ,France,1,0,0,0,0,0,0,0,0
8026,mytishchi barely minutes kremlin fuel oil tanks set fire longer humanly possibl ,United Kingdom,1,0,0,0,0,0,0,0,0
8027,since declaration independence two ideas national identity competing ukrain ,Denmark,1,1,0,0,0,0,0,0,0
8028,update yesterday attack rus hq designed liquidate high value target chief g ,Portugal,1,1,0,0,0,0,0,0,0
8029,giveaway end cdt last entries follow amp pinned tag friends drop ,Philippines,1,0,0,0,0,0,0,0,0
8030,gonna call ,Canada,1,1,0,0,0,0,0,0,0
8031,fire accidents ,Italy,1,0,1,0,0,0,0,0,0
8032,appeal woman video living ,Netherlands,2,0,0,0,0,0,0,0,0
8033,independence big extent also matter economic concerns many ukrainians supported ,Denmark,1,1,0,0,0,0,0,0,0
8034,famous artist max barskih created new single devoted ukraian military forces pretty cool vid ,Australia,1,0,0,0,0,0,0,0,0
8035,catastrophic explosion claimed russian tank eastern front ,Tajikistan,1,1,0,0,0,0,0,0,0
8036,sliver good news amongst carnage ,United Kingdom,0,1,0,0,0,0,0,0,0
8037,today raised ukrainian flag month may stand solidarity injustices atroci ,United States,0,0,0,0,0,0,0,0,0
8038, declare war whats done last months comes next nothing ,Ecuador,0,0,0,0,0,0,0,0,0
8039,yet another russian ka attack helicopter struck ukrainian stugna p atgm predictable results htt ,Tajikistan,1,1,0,0,0,0,0,0,0
8040,reported group people arrived temporary accommodation centre leaving area around th ,Ireland,1,0,0,0,0,0,0,0,0
8041,bonded please share ,United Kingdom,1,0,0,0,0,0,0,0,0
8042, lives sword dies sword ,Italy,0,1,1,0,0,0,0,0,0
8043,stealing agricultural hardware big style ,Germany,1,1,0,0,0,0,0,0,0
8044,update yesterday attack rus hq designed liquidate high value target chief g ,Colombia,1,1,0,0,0,0,0,0,0
8045,bonded please share ,United Kingdom,1,0,0,0,0,0,0,0,0
8046,true pacifism supports helping country brutally attacked also means sending heavy wepons ,Finland,0,0,0,0,0,0,0,0,0
8047,year old boy sees world raped soldier front mother find ,Spain,1,0,1,0,0,0,0,0,0
8048,bilhorod ukraina ,Ukraine,1,1,0,0,0,0,0,0,0
8049,head office president andriy yermak reported women children elderly ,Germany,1,1,0,0,0,0,0,0,0
8050,please share ,United Kingdom,1,0,0,0,0,0,0,0,0
8051,please share ,United Kingdom,1,0,0,0,0,0,0,0,0
